Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
16/11/2020 12:00,"105531,73","105808,93","104355,71","102766,46","100481,30"
16/11/2020 11:00,"105513,82","105495,76","104210,38","102672,85","100427,76"
16/11/2020 10:00,"104728,51","105521,18","104081,85","102585,99","100376,83"
13/11/2020 17:00,"104304,10","104723,00","103937,91","102495,67","100325,12"
13/11/2020 16:00,"104491,51","104290,57","103859,40","102427,14","100280,92"
13/11/2020 15:00,"104430,35","104505,03","103816,29","102369,80","100240,63"
13/11/2020 14:00,"104233,48","104442,27","103747,41","102304,10","100197,77"
13/11/2020 13:00,"103393,85","104166,96","103677,93","102238,32","100155,11"
13/11/2020 12:00,"103833,02","103400,53","103629,02","102178,97","100114,79"
13/11/2020 11:00,"103315,26","103769,68","103651,87","102141,39","100081,77"
13/11/2020 10:00,"102508,77","103310,26","103640,09","102091,28","100044,70"
12/11/2020 17:00,"102100,63","102507,01","103673,08","102053,78","100011,88"
12/11/2020 16:00,"102767,98","102173,45","103789,68","102039,83","99986,81"
12/11/2020 15:00,"102901,70","102791,13","103951,31","102035,72","99964,83"
12/11/2020 14:00,"103591,93","102893,01","104067,32","102012,48","99936,42"
12/11/2020 13:00,"103983,09","103599,62","104184,76","101985,38","99906,71"
12/11/2020 12:00,"104006,14","104002,40","104243,27","101935,72","99869,60"
12/11/2020 11:00,"104575,54","104022,85","104267,36","101872,12","99828,06"
12/11/2020 10:00,"104810,06","104558,04","104291,81","101805,95","99785,90"
11/11/2020 17:00,"104621,92","104808,83","104265,18","101721,27","99737,94"
11/11/2020 16:00,"104762,47","104606,48","104210,82","101626,27","99686,98"
11/11/2020 15:00,"104804,29","104783,15","104171,25","101534,57","99637,53"
11/11/2020 14:00,"105090,71","104803,54","104110,06","101434,61","99585,82"
11/11/2020 13:00,"104754,73","105110,54","104040,72","101330,95","99533,38"
11/11/2020 12:00,"105244,99","104767,78","103933,73","101214,66","99477,33"
11/11/2020 11:00,"104677,12","105242,57","103850,33","101105,33","99424,16"
11/11/2020 10:00,"105066,96","104643,22","103711,11","100978,03","99365,68"
10/11/2020 17:00,"105483,34","105066,96","103617,89","100865,26","99312,64"
10/11/2020 16:00,"105549,17","105476,96","103472,99","100735,97","99254,81"
10/11/2020 15:00,"105690,41","105565,69","103272,59","100590,10","99192,27"
10/11/2020 14:00,"105448,85","105687,12","103043,28","100437,00","99128,22"
10/11/2020 13:00,"104765,27","105465,67","102778,90","100275,46","99062,30"
