Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
23/11/2020 11:00,"5356,20","5403,28","5371,13","5388,94","5474,85"
23/11/2020 10:00,"5378,74","5357,20","5367,91","5388,49","5475,57"
23/11/2020 09:00,"5365,21","5379,24","5368,98","5389,46","5476,76"
20/11/2020 18:00,"5400,28","5390,26","5367,96","5389,77","5477,74"
20/11/2020 17:00,"5396,77","5400,78","5365,73","5389,76","5478,62"
20/11/2020 16:00,"5394,77","5397,27","5362,22","5389,42","5479,40"
20/11/2020 15:00,"5389,26","5395,77","5358,72","5389,18","5480,23"
20/11/2020 14:00,"5379,24","5388,76","5355,01","5388,97","5481,07"
20/11/2020 13:00,"5383,75","5379,24","5351,64","5388,98","5482,00"
20/11/2020 12:00,"5370,72","5383,75","5348,88","5389,28","5483,03"
20/11/2020 11:00,"5357,20","5371,22","5345,39","5389,45","5484,03"
20/11/2020 10:00,"5343,67","5357,70","5342,81","5390,01","5485,17"
20/11/2020 09:00,"5301,10","5343,67","5341,32","5391,01","5486,45"
19/11/2020 18:00,"5319,63","5316,12","5341,08","5392,46","5487,88"
19/11/2020 17:00,"5323,64","5320,13","5343,58","5394,81","5489,61"
19/11/2020 16:00,"5328,65","5323,64","5345,92","5397,11","5491,31"
19/11/2020 15:00,"5334,16","5329,15","5348,15","5399,37","5493,00"
19/11/2020 14:00,"5327,65","5333,16","5350,05","5401,53","5494,64"
19/11/2020 13:00,"5322,14","5327,14","5351,74","5403,63","5496,27"
19/11/2020 12:00,"5330,15","5322,14","5354,20","5405,99","5497,97"
19/11/2020 11:00,"5349,69","5330,65","5357,41","5408,57","5499,73"
19/11/2020 10:00,"5379,24","5350,19","5360,08","5410,96","5501,43"
19/11/2020 09:00,"5389,76","5378,74","5361,07","5412,83","5502,95"
18/11/2020 18:00,"5374,73","5374,73","5359,31","5413,88","5504,20"
18/11/2020 17:00,"5347,18","5373,73","5357,76","5415,09","5505,50"
18/11/2020 16:00,"5331,65","5347,18","5356,17","5416,36","5506,83"
18/11/2020 15:00,"5319,63","5330,15","5357,07","5418,49","5508,43"
18/11/2020 14:00,"5318,13","5320,13","5359,76","5421,21","5510,22"
18/11/2020 13:00,"5301,10","5317,63","5363,72","5424,32","5512,13"
18/11/2020 12:00,"5292,08","5301,10","5368,33","5427,60","5514,09"
18/11/2020 11:00,"5313,62","5293,08","5375,05","5431,49","5516,23"
18/11/2020 10:00,"5318,13","5313,62","5383,25","5435,75","5518,47"
18/11/2020 09:00,"5350,69","5318,13","5390,21","5439,51","5520,53"
17/11/2020 18:00,"5337,66","5346,18","5397,42","5443,24","5522,56"
17/11/2020 17:00,"5344,68","5337,66","5402,54","5446,23","5524,34"
17/11/2020 16:00,"5373,73","5344,68","5409,03","5449,57","5526,21"
17/11/2020 15:00,"5349,18","5372,73","5415,47","5452,80","5528,04"
17/11/2020 14:00,"5352,69","5349,69","5419,74","5455,26","5529,60"
17/11/2020 13:00,"5371,22","5353,69","5426,75","5458,51","5531,41"
17/11/2020 12:00,"5402,78","5371,22","5434,05","5461,74","5533,19"
17/11/2020 11:00,"5416,81","5403,28","5440,33","5464,52","5534,82"
17/11/2020 10:00,"5413,80","5416,81","5444,04","5466,41","5536,14"
17/11/2020 09:00,"5399,78","5414,30","5446,76","5467,93","5537,34"
16/11/2020 18:00,"5442,35","5430,83","5450,01","5469,58","5538,58"
16/11/2020 17:00,"5451,37","5442,85","5451,93","5470,77","5539,66"
16/11/2020 16:00,"5449,87","5451,87","5452,83","5471,63","5540,63"
16/11/2020 15:00,"5439,35","5449,37","5452,93","5472,24","5541,53"
16/11/2020 14:00,"5413,30","5439,35","5453,28","5472,95","5542,45"
16/11/2020 13:00,"5441,35","5412,80","5454,68","5473,98","5543,49"
16/11/2020 12:00,"5450,87","5441,35","5458,87","5475,86","5544,80"
16/11/2020 11:00,"5418,31","5452,37","5460,62","5476,92","5545,84"
16/11/2020 10:00,"5400,78","5418,31","5461,44","5477,68","5546,78"
16/11/2020 09:00,"5439,85","5400,78","5465,76","5479,51","5548,07"
13/11/2020 18:00,"5477,42","5471,91","5472,25","5481,93","5549,55"
13/11/2020 17:00,"5487,94","5476,92","5472,29","5482,24","5550,33"
13/11/2020 16:00,"5490,44","5487,94","5471,83","5482,40","5551,07"
13/11/2020 15:00,"5509,98","5490,94","5470,21","5482,23","5551,71"
13/11/2020 14:00,"5514,48","5510,48","5468,14","5481,96","5552,32"
13/11/2020 13:00,"5532,02","5514,48","5463,91","5481,08","5552,74"
13/11/2020 12:00,"5515,99","5531,51","5458,85","5480,06","5553,12"
13/11/2020 11:00,"5476,42","5514,48","5451,58","5478,47","5553,34"
